imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,overview,tagline
tt3892172,443463,Leave No Trace,Leave No Trace,2018-06-29,110,Drama,"CA,US",en,en,0,0,7.2,51406,6.7,758,20.74,"A father and daughter live a perfect but mysterious existence in Forest Park, a beautiful nature reserve near Portland, Oregon, rarely making contact with the world. But when a small mistake tips them off to authorities, they are sent on an increasingly erratic journey in search of a place to call their own.",
tt5774060,443791,Underwater,Underwater,2020-01-08,95,"Action,Horror,Science Fiction,Thriller",US,en,en,80000000,40882928,5.8,64249,6.3,1982,237.401,"After an earthquake destroys their underwater station, six researchers must navigate two miles along the dangerous, unknown depths of the ocean floor to make it to safety in a race against time.",7 miles below the ocean surface something has awakened
tt2704998,445571,Game Night,Game Night,2018-02-22,100,"Mystery,Comedy,Crime",US,en,en,37000000,117501013,6.9,208806,6.8,4264,32.561,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.",This is not a game
tt6513120,445629,Fighting with My Family,Fighting with My Family,2019-02-14,108,"Comedy,Drama,History","GB,US",en,en,11000000,39055536,7.1,67290,6.8,1058,31.912,"Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",A comedy about a family that fights a little differently.
tt4073790,445651,The Darkest Minds,The Darkest Minds,2018-07-25,105,"Science Fiction,Action,Drama,Romance,Adventure,Thriller",US,en,en,34000000,41142379,5.7,28436,7.0,2011,90.202,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.",The ones who changed will change everything
tt6628394,446021,Bad Times at the El Royale,Bad Times at the El Royale,2018-10-04,141,"Thriller,Drama,Mystery,Crime",US,en,en,32000000,31882724,7.1,130091,6.8,2496,32.522,"Lake Tahoe, 1969. Seven strangers, each one with a secret to bury, meet at El Royale, a decadent motel with a dark past. In the course of a fateful night, everyone will have one last shot at redemption.",All roads lead here
tt6294822,446354,The Post,The Post,2017-01-19,116,"Drama,History",US,en,en,50000000,179769467,7.2,137367,7.0,3557,24.162,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.,Truth be told
tt5294550,446791,All the Money in the World,All the Money in the World,2017-12-21,132,"Thriller,Drama,Crime,Mystery,History","US,IT,GB",en,en,50000000,56996304,6.8,75887,6.4,1668,18.631,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,J. Paul Getty had a fortune. Everyone else paid the price.
tt5177088,446807,The Girl in the Spider's Web,The Girl in the Spider's Web,2018-10-25,115,"Action,Crime,Thriller,Drama","CA,DE,SE,GB,US",en,en,43000000,35164920,6.1,42188,6.1,952,19.05,"In Stockholm, Sweden, hacker Lisbeth Salander is hired by Frans Balder, a computer engineer, to retrieve a program that he believes it is too dangerous to exist.",Discover what made her the girl
tt6182908,446894,Smallfoot,Smallfoot,2018-09-20,96,"Family,Animation,Adventure,Fantasy",US,en,en,0,0,6.6,34490,6.8,1105,25.583,A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,There's been a big myth-understanding
tt5758778,447200,Skyscraper,Skyscraper,2018-07-11,102,Action,US,en,"cn,zh,en",125000000,292351275,5.8,108253,6.3,3626,65.375,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",Don't look down
tt6644200,447332,A Quiet Place,A Quiet Place,2018-04-03,91,"Horror,Drama,Science Fiction",US,en,en,17000000,340677200,7.5,410961,7.4,9451,73.713,A family is forced to live in silence while hiding from creatures that hunt by sound.,"If they hear you, they hunt you."
tt5884052,447404,Pokémon Detective Pikachu,Pokémon Detective Pikachu,2019-05-03,105,"Action,Adventure,Fantasy","CA,JP,GB,US",en,en,150000000,433005346,6.6,139297,7.0,4770,69.563,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",Partner Up!
tt6673612,448119,Dolittle,Dolittle,2020-01-01,101,"Family,Fantasy,Adventure","GB,CN,US,JP",en,"fr,pt,en",175000000,245692007,5.6,49365,6.8,2470,42.789,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",He's just not a people person.
tt5164432,449176,"Love, Simon","Love, Simon",2018-02-16,110,"Comedy,Drama,Romance",US,en,en,17000000,66316289,7.6,99334,8.1,4843,32.631,Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,He's done keeping his story straight.
tt1259528,449443,Den of Thieves,Den of Thieves,2018-01-18,140,"Action,Thriller,Crime",US,en,en,30000000,80509622,7.0,94632,6.7,1974,46.107,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,You're not the bad guys. We are.
tt1298644,449562,The Hustle,The Hustle,2019-05-09,94,Comedy,US,en,"en,da,fr,nl",0,32677774,5.4,48281,6.3,1698,45.443,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",They're giving dirty rotten men a run for their money
tt2452244,449563,Isn't It Romantic,Isn't It Romantic,2019-02-13,89,"Comedy,Fantasy,Romance",US,en,en,0,0,5.9,63524,6.2,2902,31.808,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",None of the Feels
tt2076298,449924,Ip Man 4: The Finale,葉問4,2019-12-19,107,"Action,Drama,History",HK,cn,"cn,zh,en",52000000,0,7.0,25023,7.2,1273,119.611,"Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.",
tt6823368,450465,Glass,Glass,2019-01-16,129,"Thriller,Drama,Science Fiction",US,en,"en,es",20000000,246941965,6.7,210242,6.7,6058,91.347,"In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.",You Cannot Contain What You Are
tt6697582,450720,Arif V 216,Arif V 216,2018-01-05,125,"Adventure,Comedy,Science Fiction",TR,tr,tr,1705235,3501037,7.1,33124,6.3,117,6.719,"After 8 years, Arif's old friend 216 from planet GORA pays a visit to Earth.Together they go on a quest where they'll be visiting 60's.",
tt1289403,451480,The Guernsey Literary & Potato Peel Pie Society,The Guernsey Literary & Potato Peel Pie Society,2018-04-19,124,"Romance,Drama,History","GB,US,FR",en,"en,de",0,0,7.4,36201,7.5,960,14.462,"Free-spirited writer Juliet Ashton forms a life-changing bond with the delightful and eccentric Guernsey Literary and Potato Peel Pie Society, when she decides to write about the book club they formed during the occupation of Guernsey in WWII.",
tt1226837,451915,Beautiful Boy,Beautiful Boy,2018-10-12,121,Drama,US,en,en,25000000,7649973,7.3,55227,7.5,1436,18.667,"After he and his first wife separate, journalist David Sheff struggles to help their teenage son, who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine.",
tt6214928,452507,1922,1922,2017-10-20,102,"Crime,Drama,Horror,History",US,en,en,0,0,6.3,53867,5.9,1943,19.997,"A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate.",
tt6476140,452832,Serenity,Serenity,2019-01-24,102,"Thriller,Mystery,Drama",GB,en,"en,fr",25000000,14454622,5.4,36477,5.4,1115,16.038,"The quiet life of Baker Dill, a fishing boat captain who lives on the isolated Plymouth Island, where he spends his days obsessed with capturing an elusive tuna while fighting his personal demons, is interrupted when someone from his past comes to him searching for help.","On Plymouth Island, no one ever dies… unless you break the rules"
tt6802308,453201,The 15:17 to Paris,The 15:17 to Paris,2018-02-02,94,"History,Drama,Thriller",US,en,en,30000000,57076286,5.3,29497,5.4,1232,27.922,"In August 2015, an ISIS terrorist boarded train #9364 from Brussels to Paris. Armed with an AK-47 and enough ammo to kill more than 500 people, the terrorist might have succeeded except for three American friends who refused to give in to fear. One was a college student, one was a martial arts enthusiast and airman first class in the U.S. Air Force, and the other was a member of the Oregon National Guard, and all three pals proved fearless as they charged and ultimately overpowered the gunman after he emerged from a bathroom armed and ready to kill.",In the face of fear ordinary people can do the extraordinary
tt1025100,453405,Gemini Man,Gemini Man,2019-10-02,117,"Science Fiction,Action,Drama,Thriller","CN,US",en,en,138000000,173469516,5.7,88598,6.4,3514,170.785,"Henry Brogan is an elite 51-year-old assassin who's ready to call it quits after completing his 72nd job. His plans get turned upside down when he becomes the target of a mysterious operative who can seemingly predict his every move. To his horror, Brogan soon learns that the man who's trying to kill him is a younger, faster, cloned version of himself.",Who will save you from yourself?
tt6820256,453755,Arctic,Arctic,2018-11-21,98,Drama,IS,en,en,2000000,4100000,6.8,43825,6.3,723,16.885,"A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.",Survival is the only option
tt6679794,454227,Outlaw King,Outlaw King,2018-11-09,122,"History,Action,Drama,War","GB,US",en,"en,fr",0,0,6.9,60930,6.8,1042,31.991,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",Based on the untold true story
